instance,n,number of cycles,covered squares,cpu_time (s),solution found
4c6b197a-2f50-43a1-87f4-87878e102c61.singles,10,272,29,0.00392476,True
4c95dc89-7b93-44a9-8e74-d28a9cf8acdc.singles,10,230,29,0.002990249,True
4c9bf007-257d-42c0-ae19-6291424a5d4d.singles,10,561,31,0.00553946,True
4cc6c7d8-ab05-47c5-9259-fb8a9ae7bcc4.singles,10,201,29,0.003064356,True
4d0c2b23-bc34-4492-9eb5-e2e14a769c6b.singles,10,10228,29,0.02344558,True
4d10a0c8-4839-4f9b-ad63-d01462ec8cc1.singles,10,459,28,0.003404114,True
4d15d7bd-630f-4d7e-adb1-887e701583d2.singles,10,787,27,0.004482198,True
4d1c0203-c079-4454-b130-50d42bf99b60.singles,10,1607,28,0.003009235,True
4d6761bb-c54c-4c7b-b26a-12f36d45a599.singles,10,2588,29,0.004842161,True
4defaafd-a77f-477b-9150-dfe8c5ae9031.singles,10,21673,29,0.00447374,True
4e0697ea-54a9-48a4-861f-0179fab96148.singles,10,488,30,0.187122542,True
4e745acf-b70c-41fe-982c-a21471c26c7f.singles,10,426,29,0.003219047,True
4ea958ab-8c52-42b6-9a11-5c4721d7070b.singles,10,14131,27,0.003039881,True
4f06035a-dd26-4a0d-ad2f-6d57ea1ceea6.singles,10,325,30,0.005794337,True
4f080534-b5d2-46eb-b599-ee258524d770.singles,10,1075,29,0.020807334,True
4f09ecc5-f237-405f-a355-31859e57eede.singles,10,1677,28,0.003172291,True
4f0e2be7-a57c-4f30-bb09-7ff1a920a7f1.singles,10,1469,28,0.00302314,True
4f13e169-4a97-46a8-9354-014b2d576052.singles,10,453,29,0.004497103,True
4f53c58e-2b0f-4fdc-8c4c-c4e80a20e110.singles,10,893,30,0.003027728,True
4f887b38-b85e-4189-aef3-1bde7e185364.singles,10,176,28,0.007702158,True
4f8ba684-0368-4cf9-8871-5364cc1a028e.singles,10,5186,29,0.003676226,True
4fc5265b-f34e-4fee-abdf-f3fbf3b0d55f.singles,10,335,28,0.00370544,True
4fc6d08d-4507-4ed2-a3fa-b1c0480af9a8.singles,10,221,28,0.002832432,True
500783ef-ddec-4264-a9ba-24154ee9e694.singles,10,119563,29,0.010756041,True
50ce2618-cced-4f6b-b7de-1533585c7b2f.singles,10,1714,27,0.00323116,True
50d4902c-1975-4154-88a0-d518c3d63d12.singles,10,844,29,0.004421152,True
5108e638-16bd-418b-95fb-acf9408b424d.singles,10,739,29,0.025323726,True
5144bf1a-dbfd-409b-819e-d3a45c911ad5.singles,10,8436,29,0.003327791,True
514fb893-28e0-4367-ae17-0ae7a51cc61b.singles,10,7879,27,0.003127185,True
51b1f60b-6bba-4cd6-b4ce-205b1d36e84c.singles,10,860,30,0.002951526,True
51b439c3-6253-4e03-8f6f-1a10550abd92.singles,10,1023,28,0.00305476,True
51c5082d-292b-4731-9be5-c408a3ad1628.singles,10,177,28,0.004362761,True
5245c403-17fe-4fba-a8f8-dd204b798c6f.singles,10,309,28,0.030089171,True
5397b9e3-41ea-4745-b743-92d2fbc65563.singles,10,5758,28,0.004578816,True
540dc955-8b22-405f-8064-2f7f6b1a03d7.singles,10,804,29,0.003768779,True
5412e8bf-11fb-41a5-9e7b-267098819b93.singles,10,65,28,0.004316627,True
5420daf2-2fd3-4aad-929f-e5933d38be42.singles,10,4775,30,0.0041117,True
54aa0180-0ebc-4f26-8da0-c9e1eef2a04a.singles,10,6337,29,0.003118177,True
54e404a0-cb1c-4cd0-8d80-a8acf55ae506.singles,10,520,29,0.003569164,True
5504a046-0e36-494e-886a-8c673708e461.singles,10,4112,29,0.003162391,True
556bc695-3956-4080-8ec7-9cda87a3c8f2.singles,10,3375,30,0.008353195,True
558d6cdf-9095-42bc-bf90-c51a95f4943e.singles,10,430,28,0.046730373,True
56190178-b556-4bf6-b0d9-522bd86363cc.singles,10,403,29,0.062485846,True
5635aaba-4639-47c7-8651-aba5de570709.singles,10,4832,29,0.004705997,True
56855de5-a54f-480e-8863-e64c012c9a7a.singles,10,90,29,0.045558894,True
56cc547d-251b-4d24-b02f-e9bf02e0a62f.singles,10,764,30,0.013760616,True
5730f9f1-d890-4aab-800b-a16044b7e0bd.singles,10,649,28,0.007950187,True
57340e6c-9a96-4ea5-b96e-367eac2eb0f4.singles,10,8509,30,0.003604793,True
58172ed6-9973-4d18-acbd-71020deea9b1.singles,10,745,30,0.009147184,True
582c9753-ace8-46e1-994f-70e0091b7386.singles,10,4511,29,0.003176216,True
583e8ae4-bfb3-4f93-b619-ec524873bf7d.singles,10,3113,31,0.005096248,True
586b949e-3487-4391-8e22-042df3f2a7fc.singles,10,192,29,0.004374516,True
58821685-6cfb-4565-b74b-d93b0fd7ce7f.singles,10,560,29,0.003656166,True
58a7cdfc-4ee9-4df7-b237-6ceaa303db34.singles,10,690,29,0.003445952,True
58b9f751-6666-4ff0-b4f9-4a7e888969ae.singles,10,364,26,0.002999538,True
58d53dc5-da0c-492e-a370-c8b33b05bd14.singles,10,146,27,0.003689399,True
59578d50-0458-4437-b168-5a9c9382328a.singles,10,719,29,0.005623516,True
59a2f120-f663-472c-a488-d5dfd6feacb0.singles,10,3192,29,0.003193199,True
59cbd620-092c-41d3-9004-43a72623e1f1.singles,10,2782,30,0.003739813,True
5a368a1a-c74b-44c3-ba57-7aab0b35b02b.singles,10,2811,30,0.003788846,True
5ab97d30-ebfe-475d-83b6-8bbecd5cadb7.singles,10,106,30,0.003596125,True
5ba68cb6-bb50-4e8b-a48f-560442e8364b.singles,10,176,29,0.007790349,True
5be28c3e-75ef-4061-842f-0186998408cc.singles,10,11098,29,0.007990254,True
5bee90e6-ec3a-44dd-9e79-0bc43f426028.singles,10,172,29,0.003718033,True
5c215d86-71d7-48b3-a43f-4484c7511266.singles,10,953,29,0.003447365,True
5c3ac6df-e0c4-49fc-bd68-68b32ff070a7.singles,10,3613,28,0.00299038,True
5c433d6b-3962-4a7b-b884-d9a94a63365a.singles,10,240,28,0.003355783,True
5d9b6cde-aa14-43ac-9e4e-073622c57e52.singles,10,118,30,0.003277888,True
5de5c24b-28f6-47a9-bf64-2f137b382314.singles,10,3645,29,0.003037377,True
5e415be1-8719-4ca9-8fd2-6d17e5b7d280.singles,10,725,29,0.004524455,True
5e45a632-fff9-4725-a83c-7c152f1170ff.singles,10,718,28,0.045525884,True
5e6ceb36-3b20-4299-ac06-73627894826c.singles,10,1696,28,0.004616288,True
5e937d24-114d-483d-8354-3a35082dedc0.singles,10,28456,30,0.014519489,True
5ed72712-598b-4967-8d7f-5274c74d76aa.singles,10,743,29,0.004364978,True
5f469a36-bfd2-4b0b-a30f-b353ac2488bd.singles,10,226,28,0.003243332,True
5f5996e5-6583-46eb-890f-120b3ed67e97.singles,10,2873,29,0.02467193,True
5fa30194-384a-4759-8841-a1013d72b375.singles,10,101,30,0.060426325,True
6015a832-c4bd-4285-b1bb-3772efd6bf10.singles,10,37,28,0.002976964,True
6089aed3-2810-4c1a-8c2a-16c8574a5003.singles,10,525,29,0.042227975,True
60b2e5a0-ad64-4be5-bef7-b786c97ebd72.singles,10,382,30,0.006441871,True
60e715c9-a293-4ac2-bf53-e41a7422ae62.singles,10,273,28,0.00313465,True
61996fcd-aa72-4614-9da8-2698b43896b2.singles,10,132,29,0.003932305,True
61ed13fb-1a80-42cf-a1bc-dd88771c9ae6.singles,10,216,30,0.004040458,True
62004903-55a3-4c61-a2cf-9caa4fe6302d.singles,10,165,28,0.003127835,True
6218cc81-13d8-49ee-9c96-704bdea32cee.singles,10,12223,28,0.005358008,True
623e7def-96f4-48a7-b50b-298096f0e132.singles,10,260,29,0.003031044,True
62548d34-b257-40ce-adb2-50a91553bb14.singles,10,4738,29,0.002971652,True
629faaac-db70-4c53-a4c4-bc9eb3dde333.singles,10,1003,31,0.02016806,True
62d2d6f9-dea2-4f2c-ae15-1b64021a1ffa.singles,10,1234,30,0.012487128,True
62f6d0bf-c16b-4b48-8459-76bb2c8392e2.singles,10,2498,30,0.003456071,True
63032c88-1c45-4e8e-b88e-e4326d687cc2.singles,10,522,29,0.495653722,True
6308cb05-d08c-443c-b05d-93a5dd391b1e.singles,10,391,29,0.005021829,True
63186a27-14ad-46eb-9db1-14235a501c3e.singles,10,245,27,0.005069317,True
631b2aef-b1a0-4803-a4ce-b6cfa86064f9.singles,10,730,29,0.00370073,True
6388bbd9-7b17-4991-ae79-f128acbf4def.singles,10,233,29,0.008051211,True
63a13a89-a014-47e1-845a-971841fa6170.singles,10,75,28,0.003588519,True
644aca73-06c4-4f07-a351-64addfe10166.singles,10,3473,27,0.008237728,True
6485bff6-5b3b-4500-8af5-08d736ee5408.singles,10,8244,28,0.006503137,True
64eeb718-7d9b-43ae-a98b-ce667b22e645.singles,10,16150,30,0.00398235,True
6509632a-ed40-49a4-a3fb-10f2543cc898.singles,10,5776,29,0.002922492,True
660f44da-8c38-4ee7-a0c7-99e27db2eef8.singles,10,1111,28,0.00305585,True
6640e36d-0e94-4bcb-b3ff-77c737339498.singles,10,402,27,0.002920848,True
664ef5e6-331e-474f-92a2-e2fef73b852f.singles,10,1810,29,0.010153901,True
6671910f-a673-4f61-a59f-b7e358df0f49.singles,10,30688,29,0.003200542,True
66b4ca1f-b622-4c67-b6db-de8979c72391.singles,10,17605,30,0.050758028,True
66e53f23-fc92-46fc-972c-10b2b0ef3e7e.singles,10,3042,29,20,False
6721429e-678a-4a03-8636-2f708c187559.singles,10,374,27,0.003366294,True
6796eb6d-5057-4608-838a-fc7505a4f9a1.singles,10,1301,28,0.003776282,True
67e302c1-63dc-487d-be6a-297af2dccefa.singles,10,1423,29,0.165356951,True
67f7e3ff-3c16-41b7-bbb5-0a8974953f40.singles,10,2599,29,0.003855751,True
6848cfeb-986e-4891-86f9-06a945ae1034.singles,10,125,27,0.00290572,True
688b5283-9d7b-49c9-a969-cd176cd2d2a3.singles,10,833,30,0.003043848,True
68a8bf58-1ebe-4962-8f6d-58fb302e4691.singles,10,219,29,0.002996029,True
694f9fe6-52e5-4677-8981-9a63badb4ffd.singles,10,1768,28,0.009181396,True
69712b5c-ccf6-404c-ad38-735b7edd0423.singles,10,9741,29,0.015978118,True
69acac4c-fe1e-48b8-a0c0-9a32f111a8ff.singles,10,48,27,0.00368929,True
69bdb681-3a27-4bfc-ba23-911bcb7cf08c.singles,10,689,28,0.005341159,True
69c72fde-f05b-416e-805f-2e4a472ed905.singles,10,2703,30,0.003051493,True
6a51f035-792a-470c-9c27-d8b22c853978.singles,10,113,30,0.00863313,True
6a65a7dc-83ff-4be8-8dca-e345bee73d53.singles,10,177,28,0.084628716,True
6a7628f3-a9bf-40b8-955f-ee00cc2e7381.singles,10,53,28,0.003143093,True
6ab7e49d-d010-4480-b84c-247168782a1f.singles,10,292,28,0.004621666,True
6af2eb72-538b-4f4e-9d00-7e6b65dcf059.singles,10,351,29,0.026226781,True
6af604ff-c714-4f18-9b50-42784394e984.singles,10,82,29,0.00295998,True
6af9cb61-a076-4352-86be-129f304265af.singles,10,808,27,0.002931278,True
6aff75e3-a106-4abf-8e2a-0ec2e778867a.singles,10,295,30,0.004283695,True
6b77dc88-803f-490d-a97e-2792c1c673ab.singles,10,408,29,0.007086789,True
6b910a70-4672-4a52-9456-9bd281b5ad75.singles,10,15556,30,0.004167195,True
6ba3375d-c727-43c3-bbbf-72628563bcc5.singles,10,13851,29,0.003075689,True
6c2f1e21-92f8-4a58-ac59-5865dcdc07fd.singles,10,707,31,0.00590822,True
6c8e302f-ce49-4c3c-ae75-ee2dbba11339.singles,10,952,30,0.007619022,True
6c9eb3ce-b391-431c-a431-4be167bcb59a.singles,10,2317,29,0.005029223,True
6d0f41c4-39fc-47dd-8c26-40cc3a890933.singles,10,293,29,0.003147352,True
6d6cca85-020a-42e1-8b71-eb3dc61cb65f.singles,10,65,30,0.004998032,True
6dda906b-ede5-4828-a228-4866ba2a8d95.singles,10,894,28,0.003035213,True
6dde0148-cfed-45bf-939e-8fd0406fdb75.singles,10,1616,28,0.120690521,True
6e4a4083-3fc3-4ba0-83ea-d18f03dd138a.singles,10,92,28,0.003299246,True
6ede4f7b-ddbf-4bbf-a354-da2bfa996fdd.singles,10,1085,30,0.008120468,True
6ef82fa8-deb7-4168-9a4d-b96f4bce70f9.singles,10,1572,29,2.219472436,True
6f52cb55-6f0b-4da2-af2f-ae18e0fc989a.singles,10,228,28,0.007087951,True
6f6c2035-1a94-4815-a183-ce842a63744c.singles,10,3368,30,0.003270615,True
6f7dab65-abe9-47d8-9d8b-c937f0dc1a57.singles,10,819,29,0.03045652,True
7033a6c3-a5be-4666-91e5-1303fe0c2cbf.singles,10,64,29,0.004674956,True
70394d39-4a02-4987-b7bc-d714028660cc.singles,10,3599,31,0.003864287,True
7074324c-9d11-4d01-a39e-e8667331f08a.singles,10,413,29,0.005650988,True
708d9ed4-3eb3-4dc4-98bb-329ed8b9d653.singles,10,681,29,0.00521487,True
70c18676-7b3b-4671-924e-32eaadccf938.singles,10,228,30,0.014376211,True
71397025-67f0-4037-879b-c951a8e1c5f5.singles,10,895,30,0.006127602,True
715bac15-dd09-4e59-a408-680b613dbb86.singles,10,168,29,0.037867114,True
71655dc0-d34c-4e10-98e1-3b6e7658d37a.singles,10,3759,28,0.006002928,True
716c2a12-41c5-4792-a409-6cc6987c6133.singles,10,260,28,0.003231101,True
717d95fc-ebb1-45f5-9aa9-3aad56295bcf.singles,10,1650,30,0.013438314,True
718452d0-cc7e-4cd4-895a-316361b652ba.singles,10,157,26,0.005882646,True
718e09b8-ee89-412e-98fe-88e6db537f38.singles,10,73,28,0.003152352,True
71ccea2d-bf8e-4b69-a822-508a74135199.singles,10,295,30,0.004475252,True
71ee60e5-e70a-4972-b840-9e7edc6a1662.singles,10,353,28,0.002901481,True
72057912-1828-4e03-9ed2-ccef6d98ff0c.singles,10,429,30,0.005518528,True
720c7b1c-af0a-4c64-86f5-40440c3404d5.singles,10,9762,30,0.004535345,True
7287a1fc-3c5f-48c2-a149-67636b062538.singles,10,666,29,0.004034876,True
72ce28d7-69d3-4476-b8ef-3e51767147cb.singles,10,5035,29,0.003804847,True
7306d283-d273-408c-9a0e-a79749952036.singles,10,5195,27,0.002963017,True
7316a322-09f3-4599-b4c2-fa0aea46a521.singles,10,673,27,0.020940745,True
732afe79-96c2-4117-8fd9-dd34b5977dca.singles,10,571,30,0.003813331,True
734697f2-004c-490c-a654-a4dc5cb97cb2.singles,10,1582,28,0.003107317,True
739d77fc-cc36-4962-aa04-c68aa97f26d7.singles,10,72,28,0.003707324,True
73fba45d-a752-45a1-8c19-dfaf39b5d099.singles,10,4389,29,0.008912346,True
74274109-a3fd-4061-ba98-3bc273f99c73.singles,10,443,29,0.028778025,True
74276201-472b-4268-a997-a300785aa970.singles,10,2030,30,0.003260154,True
74310716-c114-4b41-af8e-fec7a831f077.singles,10,1049,29,0.003549017,True
748d2184-a6dd-43ad-af40-f912656cc23b.singles,10,5677,31,0.004630556,True
75195ae2-291e-4fc6-b828-7792ee79b32b.singles,10,2925,31,0.003954327,True
7547a159-b41c-460b-86e0-4b8597de2525.singles,10,74,28,0.003579642,True
754badc5-8aac-4345-ae95-70d5e12dfe5e.singles,10,5885,27,0.00301859,True
756064a3-5735-4647-9f16-536bb7565217.singles,10,865,29,0.00304467,True
760f3f89-bd1c-44e0-9427-ca9e7f50d254.singles,10,12127,28,0.028396889,True
765d82ce-c1ec-4d24-819a-2bbcada15935.singles,10,6457,29,0.003781832,True
76a5ec29-3644-4d31-956d-f64efefa3e60.singles,10,1151,29,0.003037816,True
770a4520-54c7-40f2-a0f4-07f807f2b20a.singles,10,1553,30,0.004451239,True
77675e9a-26e0-414f-9ef8-818b2955556d.singles,10,5777,29,0.003052573,True
7770126a-1b75-48e2-af6f-b44b25a0a437.singles,10,1631,29,0.00644651,True
7832a015-b5bb-45b7-bdc6-0dc1326b344c.singles,10,322,29,0.002992533,True
78718495-e915-4690-9c54-0d82af492e51.singles,10,3377,30,0.032097286,True
7873fc87-424c-4ac0-b0c7-4bb12fb4d555.singles,10,5281,29,0.003901206,True
78bfc231-a741-4b71-bac7-3d1a5c2ab08d.singles,10,118895,30,0.003251477,True
78d044d7-2af2-4f50-8959-dfdce1335c12.singles,10,175,27,0.002879421,True
78dd849d-9b47-4aeb-b22a-e75effdf0054.singles,10,7555,30,0.003058035,True
7944fe7a-86c6-4d8e-9615-15d5f8a8e3ce.singles,10,9650,28,0.008814002,True
79bb240b-2980-467b-8ad7-7e0ed4ad00b9.singles,10,3016,30,0.441374265,True
79e39a5f-2eeb-4d5a-a748-b7c39779dbbd.singles,10,1521,28,0.042692142,True
7a1db9c2-d0a9-471d-ab52-376e13f09df1.singles,10,702,29,0.004502694,True
7a3f6a25-0dce-4b56-b80e-c15d71aa7335.singles,10,122,28,0.003420625,True
7a6e72ad-47bb-4843-987a-4e2ce692ff81.singles,10,736,28,0.003613918,True
7acd33ed-dbda-4211-9a4c-77c81de9b134.singles,10,865,29,0.042546425,True
7aecbc0a-ce81-43b1-8a46-6d22fae02f9a.singles,10,400,29,0.003144598,True
7b4135b7-8fbb-4a42-b747-b7394434a0a8.singles,10,10385,30,0.003802191,True
7b49275f-f99a-4dab-a0c6-78b5e9ffb689.singles,10,3346,29,0.007984465,True
7c26d063-6ed9-473d-ab8f-1b8ceb1ccc2b.singles,10,547,30,0.01921861,True
7d0f5a3c-d99e-45fe-af42-02091febc6d7.singles,10,1499,30,0.019356693,True
7d7cdf45-e6f2-424d-b6d0-86c778ed5beb.singles,10,402,30,0.00346075,True
7e68f05e-2f5c-46d9-a23e-7d691b2a3407.singles,10,248,29,0.0038022,True
7e845cf0-c19f-4afd-a67d-f90f0b32e157.singles,10,1198,29,0.143577649,True
7e8a19a9-92d8-40af-a24f-9d20c2bbe629.singles,10,391,28,0.003736759,True
7e8e6f08-c835-47bd-8ba2-08a5e79e24be.singles,10,1189,29,0.005150759,True
7ea58621-8e70-466d-8d8b-a9cac446e512.singles,10,2690,29,0.004951326,True
7eac0137-15e1-47ce-b8de-ecac78f64950.singles,10,802,29,0.003026556,True
7ecf7668-3e22-461b-b875-8948461a3af8.singles,10,1857,29,0.019017254,True
7f67da30-be42-4e06-bdfb-90be61dc9d0d.singles,10,414,31,0.003828358,True
8067c9b8-ca39-4758-9d6b-c5846c49bd2f.singles,10,1335,30,0.003138777,True
80bad620-d2b3-455b-8846-6695474b00ed.singles,10,233,28,0.003610742,True
80d39abb-b014-4fd4-b22e-02f3b9a471c7.singles,10,1600,29,0.008581666,True
80d8a1a3-c92c-4e59-91b3-638986f15617.singles,10,2146,30,0.00411162,True
80e06671-3f94-49d5-bd5d-a3e97deacd93.singles,10,1387,27,0.011741951,True
8134ca44-0ef6-416d-9252-36a2e0d1feba.singles,10,68,26,0.003833799,True
814a3fae-1f44-4315-9044-56ad11263ed8.singles,10,2043,29,0.003065439,True
815ac2ab-abf9-4e59-81e4-5adf336726c3.singles,10,117,28,0.002960974,True
8178f215-662d-44bc-a4bb-536f012ce8fe.singles,10,133,28,0.007129651,True
818968d3-f541-43f3-97c2-ef5d32cae72a.singles,10,194,29,0.008051597,True
81aaa8e4-99da-4e74-b7e0-42fc993ddfa7.singles,10,520,28,0.003014112,True
81d16fbc-5412-4013-a94a-817839a0bb33.singles,10,357,29,0.005965109,True
82217671-a11c-4800-a127-8d09a13dcc92.singles,10,30572,30,0.003029472,True
82f48b19-14c2-4eb5-97f6-627268be260e.singles,10,896,30,0.008207813,True
8345796b-216c-46be-acb7-0137b02334a9.singles,10,11681,30,0.003206183,True
835da3ec-eeb7-45ef-a72d-c77d0498c121.singles,10,532,29,0.013262452,True
837c610d-49cc-4d55-94b1-373c9d276443.singles,10,251,29,0.00438321,True
839aeb5a-02a0-41e0-a119-d90ef542a8de.singles,10,1668,29,0.038408594,True
83ab76aa-816d-4883-9326-acb1e36a4eae.singles,10,587,28,0.482524612,True
83ada0ef-f734-445a-beae-b16b79ef9331.singles,10,1104,29,0.004866157,True
83c00785-3d95-4ef1-92a6-a7db4e0e7576.singles,10,679,29,0.006345813,True
83e473cb-9a72-4dc5-bc97-65e1720833f6.singles,10,380,29,0.004662573,True
8423face-f515-41e5-ad7d-3a979605010d.singles,10,1512,28,0.024543797,True
843ae6b5-a3f9-4a44-8884-d9ff71677abf.singles,10,1585,28,0.003605751,True
8460fbcd-6845-46f0-b50c-c489f958d143.singles,10,239,29,0.003187228,True
8469f341-f2e3-4c67-b12f-39b56b9a8bfa.singles,10,1722,27,0.003366364,True
846bbb6c-2c04-4118-8593-7285831acfb7.singles,10,5301,30,0.003965146,True
846bbee4-c161-44e5-88cb-1e3765a89a30.singles,10,17683,28,0.008765568,True
85732684-d5ce-4bb2-afe6-5b6bd7d030b3.singles,10,349,28,0.012872622,True
858b8a8b-b01f-4faf-83da-db341e5a0e6a.singles,10,69,28,0.003073304,True
861e8de5-d8c7-4283-a2b2-3278ea3e6ba4.singles,10,252,29,0.002897544,True
8640d8c5-0128-42ee-be58-f35036f7b09e.singles,10,544,28,0.002955193,True
864b2b03-bb30-4e43-8128-ffff4cf2e390.singles,10,8243,29,0.003355013,True
870894b3-8604-4ac2-934f-e8a15f9a5bc0.singles,10,5512,28,0.009554419,True
87472c79-f590-48e8-8505-9d33f0f62b27.singles,10,487,28,0.005670266,True
8749096d-ad0b-4178-b80f-b2f3c5ddeb1e.singles,10,363,30,0.003429091,True
87540e43-d557-4839-975c-7752511ed960.singles,10,387,29,0.003035361,True
87697481-1684-44cb-a7c0-98b9cd2d6452.singles,10,2580,29,0.015275007,True
878cfa60-e49b-4c91-bb99-032cd4a300d9.singles,10,5206,29,0.003427809,True
87b40ba3-0df1-497d-b3d1-5e8abbad2b78.singles,10,107,29,0.00300733,True
87bc6883-8e02-4004-9da3-f186a5dc6fd6.singles,10,769,29,0.006340921,True
87bca43d-52f4-4bc7-a47f-16ccc1da51a1.singles,10,1443,29,0.005577521,True
87cabd43-32ae-4b00-9579-210132627e26.singles,10,396,28,0.004188296,True
87e8d9f0-b600-482a-afcf-54aa3e0a4c51.singles,10,14117,29,0.007072442,True
88be06ba-124f-4d2d-bfa9-61c2689da8bf.singles,10,4546,28,0.00290584,True
88fda9a4-9268-4c87-866f-e4d705ca56bd.singles,10,81449,29,0.002824056,True
89714f8f-3520-479b-bf02-f6a6c47645b6.singles,10,2096,29,0.0073313,True
89a9cd22-17d3-482e-98f6-4bfaad16f9be.singles,10,1126,29,0.011074697,True
89e29761-5ac4-40e2-be98-3eb68cff3520.singles,10,2938,30,0.004444597,True
89f603d3-1ab8-40aa-877c-fbdd6cc1257f.singles,10,1037,30,0.011450863,True
8a4977da-3629-492c-8dce-6c2234eb25d7.singles,10,521,28,0.002993916,True
8a5956a4-9af4-44c2-9414-c410aaeed64d.singles,10,1403,29,0.003757267,True
8a6f38ac-e06d-4d72-b368-3b78b0b00285.singles,10,776,29,0.004061427,True
8ad455a7-430a-4ac7-83c7-c2cb81139491.singles,10,702,29,0.00358321,True
8adb9c0a-02d2-4f95-aa59-66d5852ac365.singles,10,1695,28,0.006867509,True
8ae8f827-e82a-4b18-bdc1-4a34869a7b36.singles,10,286,29,0.002906051,True
8b75186e-bb74-446c-a13c-3907cd38bb86.singles,10,1686,28,0.007410879,True
8bd3cae2-4be4-486c-8932-fa97d2a36e48.singles,10,108,28,0.002976752,True
8c017b01-32c9-4621-8a60-3ee2cc605f42.singles,10,9279,29,0.005648133,True
8c5f87db-ad3b-475d-a82b-fd23c11c5b5d.singles,10,716,27,0.002875412,True
8c823792-f38c-40c7-9966-b05085ccb7f7.singles,10,4028,29,0.00308252,True
8c8b53fe-cef0-4171-be12-86b45df701ae.singles,10,2696,30,0.003840863,True
8cb1812e-75af-4740-9c65-243b3d4e074a.singles,10,136,29,0.002939664,True
8ccf5545-e521-4764-90a0-e7c74ffe19d3.singles,10,2603,30,0.606496509,True
8cd2ddf7-d35f-46d3-a1e2-e37fbbba37c8.singles,10,1862,29,0.003340876,True
8ce3356b-1b31-48e0-9c4a-8aa807e3b5fb.singles,10,661,29,0.003362395,True
8d0db0b9-dc05-4339-b5fb-b290b5e6a0f5.singles,10,29599,29,0.003807161,True
8d1001fe-a26c-4d6d-8c3c-0c2599bb0ce7.singles,10,93490,28,0.004875043,True
8d34701e-0329-447b-b7fb-33391b77f047.singles,10,1607,30,0.005101935,True
8d3f7176-5010-4e9a-a75b-519175392157.singles,10,1856,28,0.002983253,True
8d4fc1d3-cdb4-4faf-9482-de3582fcd96b.singles,10,2713,28,0.003301131,True
8dcfdfe0-5266-4919-8148-51612b1ca3f2.singles,10,175,30,0.003695872,True
8ddf41ae-891e-4a40-8a31-493b7324daaa.singles,10,27353,28,0.003637211,True
8e125c88-b822-426b-bb15-f2bc04411d87.singles,10,645,29,0.00354074,True
8e1488ff-a012-4e3d-873d-9cdaaa95a89f.singles,10,378,28,0.003671696,True
8e207333-5cc9-43a6-8365-67a8518e62c8.singles,10,1205,30,0.003143545,True
8ee02926-98a0-4c01-a2ad-f28a0aa4c7eb.singles,10,1564,29,0.003988119,True
8f2c84f2-5af1-4afc-8faa-c3cac14fb858.singles,10,275,29,0.002967525,True
8f36e1ac-13b7-4ea0-9be8-262c96e3d739.singles,10,1399,29,0.010534008,True
8f5fff32-4d02-48b1-87de-5b952a866d23.singles,10,2841,29,0.015497746,True
903eaec3-2b1b-4c0f-a16f-4d8d231d325a.singles,10,19,29,0.002924695,True
90f1970b-8f31-41d8-85ff-70c2e510bf7a.singles,10,15385,29,0.004246704,True
90fb615f-de94-4a86-81d6-d67e973e9585.singles,10,9465,31,0.030529167,True
9114e235-26d1-4e1f-a18c-3714acc9feae.singles,10,229,29,0.003142185,True
919eb8f9-de02-4dee-97e4-fa769369bdc5.singles,10,144,29,0.003038988,True
91af55e8-55a5-44f4-9227-1f5f720833db.singles,10,456,29,0.004014528,True
91cd7626-c22f-4d22-9ab4-5c92c73d3728.singles,10,3358,29,0.003041945,True
91d0230f-c2cb-481f-bd89-faffbb3b844b.singles,10,946,29,0.003756695,True
91e4f2f3-fdaf-4cd8-a773-10eddb4ad1eb.singles,10,377,28,0.003061571,True
9268f62f-00d0-4d05-a1c3-85d5f2959dc8.singles,10,1316,28,0.002947028,True
92dc6476-ff43-464b-9b61-1dce2988e632.singles,10,1663,29,0.002977024,True
931143a0-c0f1-4751-b11c-a9be95137680.singles,10,721,28,0.005674692,True
931e500d-2e03-4880-9073-53632919632c.singles,10,231,29,0.00485812,True
935f8fcd-f6df-4d23-85ff-5af8d44100ea.singles,10,362,29,0.003045892,True
93f3b634-954f-42dd-81c1-089595a63f4d.singles,10,369,29,0.002858371,True
94680e2d-424e-4470-a72f-867e1f90e6b3.singles,10,77772,30,0.003238121,True
94730375-28c0-48fa-bcec-581adfce7008.singles,10,737,28,0.003349162,True
94baf3a1-1d00-45b3-8639-512c29e56244.singles,10,662,30,0.003172851,True
95290dc8-ff26-4b0c-8494-5d710a09e1fe.singles,10,268,29,0.003674781,True
95d1a4dc-510c-46d4-8a3e-2aa973144a5c.singles,10,1525,28,0.003319746,True
95d3d95a-5e09-4e62-87db-1af7dd9f01dd.singles,10,4719,27,0.003067763,True
95ecbd45-413f-4367-97cb-ea139d62c34b.singles,10,302,29,0.003203288,True
96225266-a501-456a-a223-507a4deefad1.singles,10,41174,29,0.007441416,True
9640a813-408b-473c-9722-920a5f3f7075.singles,10,275,29,0.005196859,True
9672e1b6-3592-4a9c-b2c9-5da7634148ce.singles,10,1251,28,0.004315213,True
96817e29-ae76-4396-8ffe-c3282e3fb8bf.singles,10,575,27,0.007537846,True
96f01b03-e698-4080-bca1-9b49366c1442.singles,10,125,29,0.005458136,True
96f6032b-1bdd-4f10-bfd9-3f124d8859ae.singles,10,511,28,0.00507553,True
